X_filename,relevant_decay_count
03695491_0000200591,1
03695708_0000429662,0
03695526_0000237687,1
03695763_0000487818,1
03695439_0000146053,0
03695854_0000583658,1
03695965_0000700594,0
03695422_0000128185,0
03695708_0000429566,0
03695455_0000162475,1
03695798_0000524770,1
03695429_0000135419,1
03695412_0000117509,1
03695547_0000259602,0
03696036_0000775586,0
03695475_0000183995,1
03695731_0000453672,0
03695711_0000432734,1
03695475_0000183826,0
03695464_0000172185,0
03695498_0000208231,0
03695715_0000436942,0
03695960_0000695339,2
03695701_0000422437,0
03695763_0000487642,1
03695718_0000440257,0
03695562_0000275561,0
03695891_0000622773,2
03695489_0000198747,2
03695737_0000460237,1
03695464_0000172100,0
03695709_0000430786,2
03695798_0000524776,1
03695706_0000427751,1
03695706_0000427318,0
03696036_0000775455,0
03695490_0000199400,0
03695891_0000622595,0
03695447_0000154165,0
03695708_0000429491,0
03695412_0000117386,0
03695477_0000186170,0
03695547_0000259669,2
03695711_0000432869,1
03695849_0000578408,2
03695854_0000583573,0
03695728_0000450618,1
03696086_0000828397,0
03695431_0000137252,0
03695780_0000505540,0
03695761_0000485532,0
03695761_0000485638,1
03695464_0000172168,1
03695489_0000198621,0
03695406_0000110936,0
03695447_0000154509,1
03695763_0000487865,0
03695712_0000433865,0
03695412_0000117210,1
03695431_0000137422,0
03695447_0000154550,0
03695491_0000200511,3
03695763_0000487795,1
03696100_0000843156,1
03695489_0000198957,1
03695454_0000161650,2
03695763_0000487669,0
03695711_0000432854,1
03695475_0000183866,1
03696062_0000803126,1
03695780_0000505583,0
03695455_0000162536,0
03696100_0000843121,2
03695763_0000487569,1
03695891_0000622684,0
03695423_0000128940,1
03695497_0000206941,0
03695768_0000492970,1
03695461_0000169147,0
03695768_0000492950,0
03695891_0000622792,1
03695559_0000272556,0
03695431_0000137744,0
03695455_0000162549,1
03695439_0000145849,0
03695780_0000505612,0
03695489_0000198365,1
03695477_0000185994,0
03695429_0000135490,0
03695547_0000259950,0
03695722_0000444498,2
03695447_0000154125,1
03695989_0000726118,1
03695497_0000206901,0
03695427_0000133152,0
03695709_0000430625,0
03695406_0000110904,0
03695464_0000172095,1
03695712_0000433700,0
03695849_0000578238,0
03695761_0000485682,0
03695761_0000485408,1
03695716_0000438308,1
03695489_0000198860,1
03695498_0000208118,0
03695849_0000578385,4
03695731_0000453929,1
03695989_0000726234,0
03695454_0000161605,0
03695798_0000524485,1
03695431_0000137295,1
03695406_0000111091,1
03696036_0000775815,0
03695854_0000583448,0
03695562_0000275453,0
03696086_0000828254,2
03695431_0000137696,1
03695423_0000128843,1
03695731_0000453804,0
03695711_0000432999,1
03695844_0000573027,0
03695500_0000210266,0
03695427_0000133007,1
03695439_0000145637,1
03695716_0000438032,0
03695712_0000433923,0
03695406_0000111058,1
03695715_0000436771,0
03695475_0000184058,0
03695464_0000172014,0
03695781_0000506448,1
03695455_0000162668,0
03695489_0000198809,0
03695500_0000210140,0
03695600_0000315651,0
03695559_0000272424,1
03695497_0000206889,0
03695461_0000168821,2
03695706_0000427328,1
03696086_0000828456,3
03695600_0000315648,0
03695406_0000110791,1
03695989_0000725984,0
03695497_0000206847,3
03695489_0000198597,0
03695547_0000259927,2
03695709_0000430746,2
03695891_0000622628,0
03695454_0000161422,2
03695708_0000429553,2
03695500_0000210211,3
03695455_0000162919,0
03695498_0000207932,1
03695423_0000129014,2
03695422_0000127926,1
03695454_0000161676,1
03695989_0000726238,0
03695722_0000444589,1
03695722_0000444453,2
03695454_0000161526,1
03695891_0000622544,2
03696036_0000775723,1
03695989_0000726242,0
03695795_0000521540,1
03695706_0000427737,2
03695731_0000453704,3
03695701_0000422054,0
03695509_0000219671,1
03695431_0000137648,0
03695763_0000487605,2
03695526_0000237671,1
03695712_0000433637,0
03695989_0000726247,0
03695429_0000135504,0
03695724_0000446401,1
03695891_0000622515,2
03695464_0000172342,3
03695427_0000133285,0
03695422_0000127865,0
03695500_0000210037,3
03695402_0000106925,2
03695780_0000505726,1
03696090_0000832645,1
03695497_0000207190,0
03695427_0000133525,1
03695455_0000162746,0
03695606_0000321798,0
03695715_0000437063,0
03695715_0000437167,1
03695429_0000135463,1
03695798_0000524438,2
03695461_0000169182,1
03695716_0000438105,0
03695547_0000259849,0
03695768_0000492782,1
03695724_0000446590,1
03695712_0000433980,1
03695422_0000127841,1
03695893_0000624797,0
03696086_0000828214,0
03695804_0000530815,1
03695725_0000447547,3
03696090_0000832529,2
03695737_0000460132,1
03695416_0000121535,0
03695500_0000210370,0
03695475_0000183713,0
03695728_0000450607,0
03695447_0000154468,0
03695712_0000433788,0
03695960_0000695381,0
03695491_0000200465,0
03695412_0000117430,0
03695455_0000162474,1
03695439_0000146110,0
03695737_0000460004,2
03695497_0000207160,0
03695725_0000447493,1
03695423_0000129100,1
03695854_0000583590,1
03695711_0000432786,0
03695737_0000460081,1
03695477_0000185929,0
03695844_0000572928,1
03695489_0000198952,1
03695768_0000492846,1
03695547_0000259646,1
03695844_0000572927,0
03695461_0000169012,0
03695737_0000460193,0
03695701_0000422361,0
03696036_0000775819,0
03695798_0000524351,2
03696090_0000832721,2
03695709_0000430759,0
03695526_0000237736,0
03695475_0000184022,2
03695498_0000208111,0
03695490_0000199456,2
03695475_0000183681,0
03695798_0000524700,1
03695477_0000185766,0
03695763_0000487611,1
03695989_0000726017,0
03695718_0000440333,0
03695989_0000726168,2
03695402_0000107085,0
03695416_0000121487,1
03695488_0000197442,1
03695716_0000438302,1
03695412_0000117432,0
03695461_0000169023,0
03695781_0000506564,0
03695763_0000487619,1
03695422_0000127991,3
03696086_0000828492,0
03695498_0000207939,2
03695491_0000200857,1
03695422_0000127866,0
03695559_0000272241,0
03695722_0000444489,2
03695447_0000154191,0
03695454_0000161798,1
03695423_0000128838,1
03695724_0000446548,0
03695439_0000145853,1
03695706_0000427478,0
03695422_0000127722,0
03695849_0000578384,1
03695795_0000521272,0
03696036_0000775779,1
03695562_0000275649,0
03695491_0000200837,1
03695497_0000207262,1
03695422_0000128234,2
03695795_0000521255,2
03695965_0000700677,0
03695497_0000207106,0
03695706_0000427550,1
03695509_0000219580,0
03695497_0000206815,0
03695406_0000110830,2
03695891_0000622664,0
03695709_0000430776,1
03695724_0000446407,1
03695447_0000154352,0
03695712_0000433778,1
03695715_0000437145,0
03695488_0000197466,2
03695768_0000492879,0
03695716_0000437923,1
03695606_0000322056,0
03695731_0000453928,1
03695439_0000145814,1
03695454_0000161788,1
03695477_0000185909,2
03695844_0000573133,0
03695737_0000460420,1
03695965_0000700572,1
03695965_0000700704,2
03695455_0000162503,0
03695778_0000503425,0
03695854_0000583688,1
03695715_0000437248,0
03695727_0000449457,1
03696100_0000842951,1
03695423_0000128880,2
03695606_0000321819,0
03696036_0000775519,0
03695509_0000219556,2
03695798_0000524671,0
03695989_0000726212,0
03695562_0000275756,1
03695781_0000506478,0
03695795_0000521336,0
03695903_0000635277,3
03695526_0000237812,0
03695728_0000450616,0
03695706_0000427709,1
03695406_0000111214,0
03695737_0000460017,1
03696062_0000802899,0
03695903_0000635216,0
03695475_0000184101,1
03695427_0000133326,0
03695422_0000127684,3
03695477_0000185817,1
03695416_0000121478,0
03695708_0000429392,0
03695725_0000447682,1
03695903_0000635220,1
03695727_0000449607,0
03696036_0000775626,0
03696090_0000832668,0
03695849_0000578290,0
03695778_0000503678,1
03695439_0000145927,0
03695559_0000272537,0
03695559_0000272357,1
03695728_0000450636,0
03695422_0000128166,0
03695724_0000446716,2
03695798_0000524469,2
03695412_0000117146,2
03695500_0000210149,2
03695423_0000128916,1
03695416_0000121369,0
03695547_0000259632,0
03695406_0000110845,2
03695500_0000210260,0
03695461_0000169062,0
03695526_0000237545,0
03695455_0000162531,0
03695423_0000129182,0
03695989_0000725907,1
03695731_0000453652,0
03695500_0000209981,1
03695497_0000207103,1
03695406_0000110946,1
03695423_0000128929,1
03695609_0000324988,0
03695454_0000161448,0
03695423_0000129045,0
03695965_0000700758,0
03695497_0000207022,2
03695600_0000315769,1
03695490_0000199523,3
03695903_0000635199,1
03695454_0000161860,2
03695989_0000725921,1
03695778_0000503602,0
03695781_0000506656,0
03695844_0000572933,1
03695701_0000422105,0
03695701_0000422107,2
03695497_0000207234,0
03695781_0000506537,2
03695412_0000117300,1
03695960_0000695320,1
03695559_0000272539,1
03695429_0000135159,2
03695559_0000272538,0
03695455_0000162719,0
03695416_0000121494,0
03695402_0000106949,0
03695712_0000433811,0
03695547_0000259547,0
03695431_0000137315,1
03695489_0000198996,0
03695427_0000132993,0
03695406_0000110955,1
03695781_0000506510,0
03695461_0000168924,0
03695711_0000432942,0
03695763_0000487734,0
03695849_0000578414,0
03695722_0000444470,0
03696036_0000775526,0
03695562_0000275731,0
03695737_0000460105,0
03695475_0000183695,0
03695464_0000172442,2
03695737_0000459983,0
03695722_0000444533,0
03695455_0000162792,2
03695454_0000161829,0
03695416_0000121558,0
03695489_0000198876,0
03695439_0000145630,0
03695416_0000121548,1
03695715_0000437184,0
03695526_0000237530,3
03695854_0000583533,0
03695768_0000492744,1
03695431_0000137225,1
03695701_0000422150,1
03695804_0000531001,0
03695422_0000127857,0
03695731_0000453712,1
03695454_0000161696,3
03695429_0000135339,0
03695406_0000110832,0
03695477_0000185728,0
03695781_0000506481,0
03695724_0000446344,0
03695427_0000132962,1
03695891_0000622666,1
03696062_0000803117,0
03695526_0000237778,1
03695406_0000111271,2
03695559_0000272474,2
03695422_0000128022,1
03695490_0000199584,1
03695475_0000183970,1
03695728_0000450688,0
03695716_0000437934,0
03695768_0000492963,0
03695728_0000450724,0
03695402_0000107090,1
03695709_0000430534,1
03695798_0000524670,1
03695491_0000200653,0
03695711_0000433017,0
03695559_0000272332,0
03695965_0000700734,0
03695718_0000440058,0
03695477_0000186034,0
03695891_0000622550,2
03695989_0000726054,2
03695708_0000429664,0
03695701_0000422429,0
03695761_0000485571,1
03695497_0000207112,2
03695429_0000135137,0
03695427_0000133330,0
03696100_0000843148,1
03695778_0000503309,0
03695718_0000440315,1
03695712_0000433796,1
03695431_0000137285,1
03695606_0000322053,0
03695427_0000133178,1
03695795_0000521184,0
03695725_0000447546,1
03695498_0000208050,0
03695427_0000133022,1
03695491_0000200701,0
03695600_0000315852,1
03695798_0000524538,1
03695454_0000161910,0
03695725_0000447729,0
03696062_0000802941,0
03695547_0000259619,0
03695497_0000207279,0
03696086_0000828194,0
03695416_0000121692,0
03695464_0000172222,3
03695725_0000447713,1
03695477_0000186142,0
03695763_0000487608,0
03695718_0000440175,0
03695475_0000183769,0
03695427_0000133412,0
03695731_0000453963,1
03695412_0000117128,2
03695798_0000524599,0
03696090_0000832646,0
03695728_0000450705,3
03695526_0000237765,2
03695727_0000449511,1
03695727_0000449618,2
03695406_0000110781,0
03695725_0000447585,1
03696086_0000828545,1
03695562_0000275594,1
03695778_0000503590,0
03695716_0000437836,1
03696100_0000843203,0
03695844_0000573166,2
03695706_0000427419,1
03695429_0000135446,1
03695763_0000487553,0
03695412_0000117390,1
03695429_0000135353,2
03695464_0000172346,1
03695497_0000207046,1
03695402_0000106873,1
03695431_0000137670,2
03696062_0000803229,2
03695454_0000161700,0
03695761_0000485743,0
03695725_0000447403,0
03695716_0000438146,1
03695712_0000433887,1
03695715_0000436987,0
03695454_0000161905,1
03695727_0000449513,1
03695854_0000583524,2
03695491_0000200856,1
03695725_0000447711,0
03695891_0000622708,0
03695600_0000315833,1
03695891_0000622648,0
03696086_0000828519,1
03695447_0000154032,1
03695701_0000422448,1
03696100_0000843223,0
03695804_0000530783,0
03695429_0000135253,2
03695447_0000154579,1
03695712_0000433842,0
03695737_0000459984,0
03695891_0000622609,2
03695429_0000135452,0
03695778_0000503399,1
03695724_0000446544,2
03695439_0000145703,0
03695562_0000275534,1
03695715_0000436963,0
03695559_0000272495,1
03695965_0000700722,0
03695709_0000430732,0
03695706_0000427319,1
03695709_0000430581,1
03695559_0000272447,0
03695559_0000272631,0
03695778_0000503583,0
03695731_0000453926,0
03695795_0000521519,1
03695960_0000695330,0
03695854_0000583717,0
03695891_0000622482,2
03695402_0000106664,1
03695844_0000573007,0
03695989_0000725856,1
03695488_0000197894,0
03695725_0000447678,1
03695724_0000446644,1
03695965_0000700621,0
03695509_0000219657,2
03695422_0000128136,1
03695781_0000506672,2
03695728_0000450493,1
03695461_0000169183,1
03695849_0000578204,0
03695489_0000198793,0
03695844_0000573038,0
03695716_0000437860,3
03695600_0000315698,0
03696086_0000828552,1
03695716_0000438255,0
03695491_0000200742,0
03695725_0000447366,1
03695960_0000695469,0
03695708_0000429503,0
03695416_0000121565,1
03695715_0000437118,1
03695439_0000146151,0
03695455_0000162507,0
03695854_0000583514,0
03695891_0000622455,0
03695489_0000198414,1
03695960_0000695280,0
03695489_0000198695,1
03695429_0000135442,1
03695454_0000161767,0
03695778_0000503534,0
03695526_0000237589,0
03695798_0000524812,5
03695763_0000487599,0
03695731_0000453948,0
03695854_0000583654,1
03696090_0000832652,1
03695489_0000198827,1
03695727_0000449672,0
03695795_0000521493,3
03695423_0000129143,0
03695455_0000162641,1
03695711_0000432675,2
03696100_0000842991,1
03695715_0000436949,0
03695722_0000444463,0
03695711_0000432897,1
03696090_0000832687,1
03695461_0000169109,2
03695737_0000460450,1
03695715_0000437103,1
03695406_0000111062,1
03695429_0000135529,0
03695559_0000272577,0
03695763_0000487677,2
03695780_0000505691,3
03695500_0000210120,3
03695447_0000154199,1
03695849_0000578206,0
03695488_0000197498,0
03695431_0000137672,0
03695724_0000446377,0
03695422_0000128023,0
03695725_0000447691,0
03695804_0000530718,2
03695475_0000183677,2
03695731_0000453950,0
03695509_0000219600,0
03695497_0000206922,1
03695429_0000135109,2
03695477_0000185784,0
03695731_0000453687,0
03695416_0000121681,1
03695606_0000321843,0
03695960_0000695463,2
03695716_0000437951,1
03696086_0000828208,0
03695965_0000700679,0
03695500_0000210292,1
03695600_0000315544,2
03695431_0000137219,1
03695489_0000198523,0
03695965_0000700610,0
03695761_0000485749,1
03695439_0000146109,0
03695701_0000422097,0
03695427_0000133041,0
03696100_0000843204,0
03695718_0000439977,2
03695431_0000137165,0
03695780_0000505372,0
03695454_0000161796,1
03695724_0000446657,0
03695562_0000275363,2
03695722_0000444576,1
03695725_0000447497,1
03695416_0000121483,1
03695761_0000485592,0
03695489_0000198791,1
03695731_0000453941,2
03695500_0000210359,0
03695854_0000583508,1
03695490_0000199676,1
03695737_0000460296,0
03695547_0000259600,0
03695903_0000635143,1
03695455_0000162685,0
03695429_0000135087,1
03695712_0000433832,1
03695497_0000207072,1
03695429_0000135328,0
03696086_0000828355,0
03695712_0000433840,0
03695781_0000506683,1
03695488_0000197313,2
03695737_0000460047,1
03695706_0000427398,0
03695712_0000433939,0
03695718_0000440040,1
03695402_0000106717,1
03696086_0000828204,1
03695402_0000106956,0
03695489_0000198672,1
03695844_0000573019,0
03695722_0000444207,0
03695727_0000449678,1
03696090_0000832421,0
03695737_0000460225,0
03695497_0000207044,2
03695491_0000200976,2
03695447_0000154105,0
03695709_0000430821,1
03695724_0000446270,0
03695455_0000162725,2
03695778_0000503440,1
03695798_0000524566,0
03695737_0000460090,0
03696100_0000843116,1
03695600_0000315545,0
03695402_0000106672,1
03695728_0000450742,1
03695711_0000432890,3
03696036_0000775559,0
03695461_0000169262,0
03696062_0000802915,0
03696036_0000775429,2
03695778_0000503644,0
03695477_0000185756,0
03695903_0000635163,0
03695526_0000237674,2
03695778_0000503307,0
03695965_0000700628,1
03695412_0000117476,0
03695422_0000127777,2
03695778_0000503308,1
03695509_0000219616,1
03695903_0000635333,0
03695488_0000197595,0
03695711_0000432796,2
03695500_0000210054,1
03695427_0000133167,0
03695708_0000429424,1
03695722_0000444500,1
03695737_0000460186,1
03695706_0000427474,0
03695547_0000259665,1
03695798_0000524697,1
03695903_0000635525,1
03695701_0000422200,0
03695722_0000444352,1
03695489_0000198484,0
03695559_0000272364,0
03695497_0000206852,1
03695491_0000200821,0
03695497_0000206823,1
03695798_0000524758,2
03695423_0000128725,1
03695798_0000524381,1
03695477_0000185809,2
03695727_0000449529,1
03695891_0000622499,0
03695500_0000210315,1
03695606_0000322084,1
03695798_0000524610,2
03695526_0000237417,0
03695498_0000207864,1
03695795_0000521447,1
03695500_0000210298,1
03695804_0000531031,0
03695854_0000583561,1
03695606_0000322009,1
03695416_0000121642,0
03695423_0000128759,1
03695903_0000635246,2
03695903_0000635385,1
03696100_0000843073,0
03695844_0000572893,0
03695609_0000325031,0
03695475_0000183941,0
03695893_0000624629,0
03695447_0000154322,4
03695761_0000485726,0
03695427_0000133413,0
03695461_0000168899,1
03695402_0000106674,0
03695893_0000624737,1
03696036_0000775532,4
03695454_0000161632,1
03695768_0000492688,1
03695412_0000117226,2
03695727_0000449613,0
03695431_0000137273,1
03695960_0000695315,0
03695447_0000154566,2
03695780_0000505632,0
03695416_0000121488,0
03695728_0000450578,0
03695989_0000725980,0
03695701_0000422248,1
